ID;rodada;hora;mandante;visitante;mandante_placar;visitante_placar;mandante_estado;visitante_estado;gcontra_mandante;gcontra_visitante;penalti_mandante;penalti_visitante
1361;24;16:00;Figueirense;Goias;3;0;SC;GO;0.0;0.0;0.0;0.0
1362;24;18:10;Juventude;Parana;2;0;RS;PR;0.0;0.0;0.0;0.0
1363;24;21:45;Cruzeiro;Fluminense;2;6;MG;RJ;0.0;0.0;0.0;0.0
1364;24;21:45;Athletico-PR;Santos;3;3;PR;SP;0.0;0.0;0.0;0.0
1365;24;21:45;Paysandu;Ponte Preta;2;2;PA;SP;0.0;0.0;0.0;0.0
1366;24;20:30;Flamengo;Internacional;1;1;RJ;RS;0.0;0.0;0.0;0.0
1367;24;20:30;Palmeiras;Coritiba;1;1;SP;PR;0.0;0.0;0.0;0.0
1369;25;16:00;Sao Caetano;Paysandu;1;2;SP;PA;0.0;0.0;0.0;0.0
1370;25;16:00;Goias;Cruzeiro;1;0;GO;MG;0.0;0.0;0.0;0.0
1371;25;16:00;Santos;Flamengo;0;0;SP;RJ;0.0;0.0;0.0;0.0
1372;25;16:00;Internacional;Figueirense;3;0;RS;SC;0.0;0.0;0.0;0.0
1373;25;16:00;Vasco;Juventude;5;2;RJ;RS;0.0;0.0;0.0;0.0
1374;25;16:00;Parana;Palmeiras;1;3;PR;SP;0.0;0.0;0.0;0.0
1375;25;16:00;Corinthians;Athletico-PR;2;0;SP;PR;0.0;0.0;0.0;0.0
1376;25;18:10;Ponte Preta;Fortaleza;2;1;SP;CE;0.0;0.0;0.0;0.0
1377;25;18:10;Coritiba;Sao Paulo;1;4;PR;SP;0.0;0.0;0.0;0.0
1378;25;18:10;Atletico-MG;Botafogo-RJ;0;2;MG;RJ;0.0;0.0;0.0;0.0
1380;26;16:00;Ponte Preta;Parana;1;0;SP;PR;0.0;0.0;0.0;0.0
1381;26;17:00;Paysandu;Juventude;3;0;PA;RS;0.0;0.0;0.0;0.0
1382;26;18:10;Palmeiras;Cruzeiro;2;1;SP;MG;0.0;0.0;0.0;0.0
1383;26;18:10;Flamengo;Sao Caetano;2;0;RJ;SP;0.0;0.0;0.0;0.0
1384;26;16:00;Sao Paulo;Vasco;4;2;SP;RJ;0.0;0.0;0.0;0.0
1385;26;16:00;Brasiliense;Fortaleza;0;2;DF;CE;0.0;0.0;0.0;0.0
1386;26;16:00;Internacional;Athletico-PR;3;2;RS;PR;0.0;0.0;0.0;0.0
1387;26;16:00;Figueirense;Corinthians;2;3;SC;SP;0.0;0.0;0.0;0.0
1388;26;16:00;Botafogo-RJ;Goias;3;1;RJ;GO;0.0;0.0;0.0;0.0
1389;26;18:10;Coritiba;Fluminense;0;0;PR;RJ;0.0;0.0;0.0;0.0
1390;26;18:10;Atletico-MG;Santos;3;0;MG;SP;0.0;0.0;0.0;0.0
1391;27;19:30;Sao Caetano;Figueirense;0;1;SP;SC;0.0;0.0;0.0;0.0
1392;27;19:30;Fortaleza;Internacional;1;2;CE;RS;0.0;0.0;0.0;0.0
1393;27;20:30;Goias;Paysandu;4;1;GO;PA;0.0;0.0;0.0;0.0
1394;27;20:30;Parana;Brasiliense;4;1;PR;DF;0.0;0.0;0.0;0.0
1395;27;21:45;Santos;Palmeiras;2;1;SP;SP;0.0;0.0;0.0;0.0
1396;27;21:45;Cruzeiro;Sao Paulo;2;3;MG;SP;0.0;0.0;0.0;0.0
1397;27;21:45;Fluminense;Flamengo;2;2;RJ;RJ;0.0;0.0;0.0;0.0
1398;27;20:30;Juventude;Coritiba;0;0;RS;PR;0.0;0.0;0.0;0.0
1399;27;20:30;Vasco;Ponte Preta;0;0;RJ;SP;0.0;0.0;0.0;0.0
1400;27;20:30;Corinthians;Atletico-MG;1;1;SP;MG;0.0;0.0;0.0;0.0
1401;27;20:30;Athletico-PR;Botafogo-RJ;2;0;PR;RJ;0.0;0.0;0.0;0.0
1402;28;16:00;Sao Paulo;Paysandu;4;1;SP;PA;0.0;0.0;0.0;0.0
1403;28;16:00;Brasiliense;Sao Caetano;1;1;DF;SP;0.0;0.0;0.0;0.0
1404;28;17:00;Fortaleza;Parana;2;2;CE;PR;0.0;0.0;0.0;0.0
1405;28;16:00;Juventude;Botafogo-RJ;0;0;RS;RJ;0.0;0.0;0.0;0.0
1406;28;16:00;Figueirense;Athletico-PR;2;0;SC;PR;0.0;0.0;0.0;0.0
1407;28;16:00;Ponte Preta;Cruzeiro;2;3;SP;MG;0.0;0.0;0.0;0.0
1408;28;16:00;Coritiba;Vasco;2;0;PR;RJ;0.0;0.0;0.0;0.0
1409;28;16:00;Flamengo;Corinthians;1;3;RJ;SP;0.0;0.0;0.0;0.0
1410;28;18:10;Palmeiras;Goias;3;1;SP;GO;0.0;0.0;0.0;0.0
1411;28;18:10;Fluminense;Santos;4;3;RJ;SP;0.0;0.0;0.0;0.0
1412;28;18:10;Atletico-MG;Internacional;1;1;MG;RS;0.0;0.0;0.0;0.0
1413;29;16:00;Parana;Coritiba;3;2;PR;PR;0.0;0.0;0.0;0.0
1414;29;16:00;Goias;Ponte Preta;4;1;GO;SP;0.0;0.0;0.0;0.0
1415;29;16:00;Cruzeiro;Juventude;2;0;MG;RS;0.0;0.0;0.0;0.0
1416;29;17:00;Paysandu;Figueirense;3;1;PA;SC;0.0;0.0;0.0;0.0
1417;29;18:10;Sao Caetano;Atletico-MG;3;1;SP;MG;0.0;0.0;0.0;0.0
1418;29;18:10;Santos;Fortaleza;0;0;SP;CE;0.0;0.0;0.0;0.0
1419;29;16:00;Internacional;Fluminense;2;2;RS;RJ;0.0;0.0;0.0;0.0
1420;29;16:00;Vasco;Palmeiras;0;0;RJ;SP;0.0;0.0;0.0;0.0
1421;29;16:00;Corinthians;Brasiliense;3;2;SP;DF;0.0;0.0;0.0;0.0
1422;29;18:10;Botafogo-RJ;Sao Paulo;1;1;RJ;SP;0.0;0.0;0.0;0.0
1423;29;18:10;Athletico-PR;Flamengo;2;0;PR;RJ;0.0;0.0;0.0;0.0
1424;30;20:30;Santos;Sao Caetano;2;0;SP;SP;0.0;0.0;0.0;0.0
1425;30;20:30;Ponte Preta;Juventude;3;2;SP;RS;0.0;0.0;0.0;0.0
1426;30;20:30;Coritiba;Goias;0;2;PR;GO;0.0;0.0;0.0;0.0
1427;30;20:30;Atletico-MG;Parana;0;1;MG;PR;0.0;0.0;0.0;0.0
1428;30;19:30;Figueirense;Botafogo-RJ;1;0;SC;RJ;0.0;0.0;0.0;0.0
1429;30;20:30;Fortaleza;Athletico-PR;1;4;CE;PR;0.0;0.0;0.0;0.0
1430;30;20:30;Vasco;Cruzeiro;3;3;RJ;MG;0.0;0.0;0.0;0.0
1431;30;20:30;Palmeiras;Paysandu;5;3;SP;PA;0.0;0.0;0.0;0.0
1432;30;21:50;Brasiliense;Flamengo;2;3;DF;RJ;0.0;0.0;0.0;0.0
1433;30;21:50;Fluminense;Corinthians;0;2;RJ;SP;0.0;0.0;0.0;0.0
1434;30;21:50;Internacional;Sao Paulo;3;0;RS;SP;0.0;0.0;0.0;0.0
1435;31;16:00;Botafogo-RJ;Palmeiras;1;2;RJ;SP;0.0;0.0;0.0;0.0
1436;31;16:00;Corinthians;Fortaleza;3;0;SP;CE;0.0;0.0;0.0;0.0
1437;31;16:00;Parana;Fluminense;6;1;PR;RJ;0.0;0.0;0.0;0.0
1438;31;18:10;Juventude;Santos;3;1;RS;SP;0.0;0.0;0.0;0.0
1439;31;18:10;Goias;Vasco;4;3;GO;RJ;0.0;0.0;0.0;0.0
1440;31;18:10;Cruzeiro;Figueirense;4;0;MG;SC;0.0;0.0;0.0;0.0
1441;31;20:30;Sao Caetano;Internacional;1;1;SP;RS;0.0;0.0;0.0;0.0
1442;31;20:30;Sao Paulo;Ponte Preta;3;2;SP;SP;0.0;0.0;0.0;0.0
1443;31;20:30;Flamengo;Atletico-MG;1;2;RJ;MG;0.0;0.0;0.0;0.0
1444;31;20:30;Athletico-PR;Brasiliense;4;0;PR;DF;0.0;0.0;0.0;0.0
1445;31;20:30;Paysandu;Coritiba;2;1;PA;PR;0.0;0.0;0.0;0.0
1302;18;16:00;Vasco;Figueirense;3;3;RJ;SC;0.0;0.0;0.0;0.0
1313;19;16:00;Cruzeiro;Botafogo-RJ;2;2;MG;RJ;0.0;0.0;0.0;0.0
1324;20;16:00;Juventude;Fluminense;3;4;RS;RJ;0.0;0.0;0.0;0.0
1280;16;20:30;Santos;Corinthians;2;3;SP;SP;0.0;0.0;0.0;0.0
1446;32;16:00;Fluminense;Botafogo-RJ;3;2;RJ;RJ;0.0;0.0;0.0;0.0
1447;32;16:00;Fortaleza;Paysandu;1;2;CE;PA;0.0;0.0;0.0;0.0
1448;32;16:00;Brasiliense;Juventude;1;0;DF;RS;0.0;0.0;0.0;0.0
1449;32;18:10;Figueirense;Parana;2;0;SC;PR;0.0;0.0;0.0;0.0
1450;32;18:10;Coritiba;Athletico-PR;1;2;PR;PR;0.0;0.0;0.0;0.0
1451;32;16:00;Internacional;Vasco;3;1;RS;RJ;0.0;0.0;0.0;0.0
1452;32;16:00;Palmeiras;Corinthians;1;1;SP;SP;0.0;0.0;0.0;0.0
1453;32;16:00;Atletico-MG;Cruzeiro;0;1;MG;MG;0.0;0.0;0.0;0.0
1454;32;16:00;Flamengo;Sao Paulo;1;6;RJ;SP;0.0;0.0;0.0;0.0
1455;32;18:10;Santos;Goias;1;1;SP;GO;0.0;0.0;0.0;0.0
1456;32;18:10;Ponte Preta;Sao Caetano;1;2;SP;SP;0.0;0.0;0.0;0.0
1137;3;20:30;Vasco;Botafogo-RJ;1;0;RJ;RJ;0.0;0.0;0.0;0.0
1214;10;21:50;Ponte Preta;Sao Paulo;2;0;SP;SP;0.0;0.0;0.0;0.0
1236;12;21:50;Paysandu;Cruzeiro;4;1;PA;MG;0.0;0.0;0.0;0.0
1258;14;20:30;Juventude;Figueirense;2;2;RS;SC;0.0;0.0;0.0;0.0
1457;33;20:30;Brasiliense;Goias;1;2;DF;GO;0.0;0.0;0.0;0.0
1458;33;20:30;Sao Caetano;Fluminense;2;2;SP;RJ;0.0;0.0;0.0;0.0
1459;33;16:00;Vasco;Flamengo;2;1;RJ;RJ;0.0;0.0;0.0;0.0
1460;33;16:00;Corinthians;Parana;1;0;SP;PR;0.0;0.0;0.0;0.0
1461;33;16:00;Fortaleza;Palmeiras;1;1;CE;SP;0.0;0.0;0.0;0.0
1462;33;16:00;Athletico-PR;Atletico-MG;2;0;PR;MG;0.0;0.0;0.0;0.0
1463;33;18:10;Juventude;Internacional;2;1;RS;RS;0.0;0.0;0.0;0.0
1464;33;18:10;Cruzeiro;Paysandu;4;3;MG;PA;0.0;0.0;0.0;0.0
1465;33;18:10;Figueirense;Ponte Preta;4;0;SC;SP;0.0;0.0;0.0;0.0
1466;33;20:30;Botafogo-RJ;Coritiba;2;0;RJ;PR;0.0;0.0;0.0;0.0
1467;33;20:30;Sao Paulo;Santos;1;2;SP;SP;0.0;0.0;0.0;0.0
1368;24;20:30;Sao Paulo;Corinthians;1;1;SP;SP;0.0;0.0;0.0;0.0
1379;25;20:30;Fluminense;Brasiliense;1;1;RJ;DF;0.0;0.0;0.0;0.0
1468;34;20:30;Coritiba;Cruzeiro;0;3;PR;MG;0.0;0.0;0.0;0.0
1469;34;20:30;Goias;Internacional;0;1;GO;RS;0.0;0.0;0.0;0.0
1470;34;20:30;Atletico-MG;Fortaleza;2;3;MG;CE;0.0;0.0;0.0;0.0
1471;34;20:30;Palmeiras;Figueirense;2;2;SP;SC;0.0;0.0;0.0;0.0
1472;34;21:45;Vasco;Santos;1;3;RJ;SP;0.0;0.0;0.0;0.0
1473;34;21:45;Juventude;Flamengo;2;2;RS;RJ;0.0;0.0;0.0;0.0
1474;34;20:30;Sao Paulo;Brasiliense;1;2;SP;DF;0.0;0.0;0.0;0.0
1475;34;20:30;Fluminense;Athletico-PR;4;1;RJ;PR;0.0;0.0;0.0;0.0
1476;34;20:30;Paysandu;Corinthians;0;2;PA;SP;0.0;0.0;0.0;0.0
1477;34;20:30;Ponte Preta;Botafogo-RJ;0;1;SP;RJ;0.0;0.0;0.0;0.0
1335;21;20:30;Internacional;Coritiba;3;2;RS;PR;0.0;0.0;0.0;0.0
1478;34;16:00;Parana;Sao Caetano;1;3;PR;SP;0.0;0.0;0.0;0.0
1479;35;16:00;Figueirense;Juventude;4;3;SC;RS;0.0;0.0;0.0;0.0
1480;35;17:00;Fortaleza;Goias;1;1;CE;GO;0.0;0.0;0.0;0.0
1481;35;16:00;Atletico-MG;Palmeiras;1;3;MG;SP;0.0;0.0;0.0;0.0
1482;35;16:00;Santos;Cruzeiro;1;2;SP;MG;0.0;0.0;0.0;0.0
1483;35;16:00;Athletico-PR;Parana;2;1;PR;PR;0.0;0.0;0.0;0.0
1484;35;16:00;Corinthians;Vasco;1;1;SP;RJ;0.0;0.0;0.0;0.0
1485;35;18:10;Sao Caetano;Sao Paulo;0;1;SP;SP;0.0;0.0;0.0;0.0
1486;35;18:10;Fluminense;Ponte Preta;4;3;RJ;SP;0.0;0.0;0.0;0.0
1487;35;18:10;Brasiliense;Botafogo-RJ;0;0;DF;RJ;0.0;0.0;0.0;0.0
1488;35;20:30;Internacional;Paysandu;1;0;RS;PA;0.0;0.0;0.0;0.0
1489;35;20:30;Flamengo;Coritiba;2;1;RJ;PR;0.0;0.0;0.0;0.0
1490;36;20:30;Sao Paulo;Atletico-MG;2;2;SP;MG;0.0;0.0;0.0;0.0
1491;36;20:30;Juventude;Fortaleza;2;0;RS;CE;0.0;0.0;0.0;0.0
1492;36;21:45;Ponte Preta;Santos;2;1;SP;SP;0.0;0.0;0.0;0.0
1493;36;21:45;Cruzeiro;Corinthians;2;1;MG;SP;0.0;0.0;0.0;0.0
1494;36;21:45;Goias;Fluminense;1;2;GO;RJ;0.0;0.0;0.0;0.0
1495;36;19:30;Coritiba;Figueirense;4;1;PR;SC;0.0;0.0;0.0;0.0
1496;36;20:30;Palmeiras;Flamengo;0;1;SP;RJ;0.0;0.0;0.0;0.0
1497;36;20:30;Vasco;Athletico-PR;2;1;RJ;PR;0.0;0.0;0.0;0.0
1498;36;20:30;Botafogo-RJ;Sao Caetano;1;0;RJ;SP;0.0;0.0;0.0;0.0
1499;36;20:30;Parana;Internacional;3;1;PR;RS;0.0;0.0;0.0;0.0
1500;36;21:30;Paysandu;Brasiliense;2;1;PA;DF;0.0;0.0;0.0;0.0
1501;37;16:00;Sao Paulo;Juventude;3;1;SP;RS;0.0;0.0;0.0;0.0
1502;37;18:10;Fortaleza;Cruzeiro;3;1;CE;MG;0.0;0.0;0.0;0.0
1503;37;16:00;Flamengo;Botafogo-RJ;3;1;RJ;RJ;0.0;0.0;0.0;0.0
1504;37;16:00;Sao Caetano;Vasco;1;2;SP;RJ;0.0;0.0;0.0;0.0
1505;37;16:00;Corinthians;Santos;7;1;SP;SP;0.0;0.0;0.0;0.0
1506;37;16:00;Internacional;Ponte Preta;2;1;RS;SP;0.0;0.0;0.0;0.0
1507;37;16:00;Parana;Paysandu;2;0;PR;PA;0.0;0.0;0.0;0.0
1508;37;18:10;Atletico-MG;Goias;1;2;MG;GO;0.0;0.0;0.0;0.0
1509;37;18:10;Fluminense;Figueirense;2;0;RJ;SC;0.0;0.0;0.0;0.0
1510;37;18:10;Athletico-PR;Palmeiras;4;0;PR;SP;0.0;0.0;0.0;0.0
1511;37;18:10;Brasiliense;Coritiba;1;1;DF;PR;0.0;0.0;0.0;0.0
1512;38;18:10;Palmeiras;Sao Paulo;2;1;SP;SP;0.0;0.0;0.0;0.0
1513;38;18:10;Botafogo-RJ;Parana;2;0;RJ;PR;0.0;0.0;0.0;0.0
1514;38;18:10;Paysandu;Atletico-MG;0;2;PA;MG;0.0;0.0;0.0;0.0
1515;38;18:10;Figueirense;Fortaleza;1;0;SC;CE;0.0;0.0;0.0;0.0
1516;38;16:00;Goias;Athletico-PR;4;2;GO;PR;0.0;0.0;0.0;0.0
1517;38;16:00;Ponte Preta;Flamengo;2;2;SP;RJ;0.0;0.0;0.0;0.0
1518;38;16:00;Coritiba;Corinthians;0;1;PR;SP;0.0;0.0;0.0;0.0
1519;38;18:10;Vasco;Fluminense;2;0;RJ;RJ;0.0;0.0;0.0;0.0
1520;38;18:10;Cruzeiro;Brasiliense;1;0;MG;DF;0.0;0.0;0.0;0.0
1521;38;18:10;Juventude;Sao Caetano;3;1;RS;SP;0.0;0.0;0.0;0.0
1522;38;18:10;Santos;Internacional;0;4;SP;RS;0.0;0.0;0.0;0.0
1523;39;19:30;Palmeiras;Juventude;3;2;SP;RS;0.0;0.0;0.0;0.0
1524;39;19:30;Flamengo;Fortaleza;3;0;RJ;CE;0.0;0.0;0.0;0.0
1525;39;20:30;Goias;Sao Paulo;3;0;GO;SP;0.0;0.0;0.0;0.0
1526;39;20:30;Internacional;Brasiliense;1;0;RS;DF;0.0;0.0;0.0;0.0
1527;39;21:45;Sao Caetano;Corinthians;1;0;SP;SP;0.0;0.0;0.0;0.0
1528;39;21:45;Santos;Parana;0;0;SP;PR;0.0;0.0;0.0;0.0
1529;39;21:45;Figueirense;Vasco;5;1;SC;RJ;0.0;0.0;0.0;0.0
1530;39;20:30;Paysandu;Botafogo-RJ;2;0;PA;RJ;0.0;0.0;0.0;0.0
1531;39;20:30;Coritiba;Ponte Preta;2;1;PR;SP;0.0;0.0;0.0;0.0
1532;39;20:30;Cruzeiro;Athletico-PR;1;2;MG;PR;0.0;0.0;0.0;0.0
1533;39;20:30;Fluminense;Atletico-MG;0;2;RJ;MG;0.0;0.0;0.0;0.0
1534;40;16:00;Sao Paulo;Figueirense;4;2;SP;SC;0.0;0.0;0.0;0.0
1535;40;16:00;Juventude;Goias;2;1;RS;GO;0.0;0.0;0.0;0.0
1536;40;18:10;Brasiliense;Santos;1;0;DF;SP;0.0;0.0;0.0;0.0
1537;40;16:00;Parana;Flamengo;0;1;PR;RJ;0.0;0.0;0.0;0.0
1538;40;16:00;Corinthians;Internacional;1;1;SP;RS;0.0;0.0;0.0;0.0
1539;40;16:00;Athletico-PR;Sao Caetano;2;2;PR;SP;0.0;0.0;0.0;0.0
1540;40;16:00;Vasco;Paysandu;4;0;RJ;PA;0.0;0.0;0.0;0.0
1541;40;16:00;Atletico-MG;Coritiba;1;0;MG;PR;0.0;0.0;0.0;0.0
1542;40;18:10;Fortaleza;Fluminense;5;1;CE;RJ;0.0;0.0;0.0;0.0
1543;40;18:10;Ponte Preta;Palmeiras;2;6;SP;SP;0.0;0.0;0.0;0.0
1544;40;18:10;Botafogo-RJ;Cruzeiro;2;1;RJ;MG;0.0;0.0;0.0;0.0
1545;41;16:00;Atletico-MG;Vasco;0;0;MG;RJ;0.0;0.0;0.0;0.0
1546;41;16:00;Brasiliense;Figueirense;0;2;DF;SC;0.0;0.0;0.0;0.0
1547;41;16:00;Athletico-PR;Paysandu;3;2;PR;PA;0.0;0.0;0.0;0.0
1548;41;16:00;Sao Caetano;Coritiba;1;1;SP;PR;0.0;0.0;0.0;0.0
1549;41;16:00;Internacional;Palmeiras;2;1;RS;SP;0.0;0.0;0.0;0.0
1550;41;16:00;Parana;Cruzeiro;2;0;PR;MG;0.0;0.0;0.0;0.0
1551;41;16:00;Fluminense;Juventude;1;2;RJ;RS;0.0;0.0;0.0;0.0
1552;41;16:00;Corinthians;Ponte Preta;3;1;SP;SP;0.0;0.0;0.0;0.0
1553;41;16:00;Fortaleza;Sao Paulo;1;0;CE;SP;0.0;0.0;0.0;0.0
1554;41;16:00;Flamengo;Goias;0;0;RJ;GO;0.0;0.0;0.0;0.0
1555;41;16:00;Santos;Botafogo-RJ;2;1;SP;RJ;0.0;0.0;0.0;0.0
1556;42;16:00;Sao Paulo;Athletico-PR;3;1;SP;PR;0.0;0.0;0.0;0.0
1557;42;16:00;Paysandu;Flamengo;1;4;PA;RJ;0.0;0.0;0.0;0.0
1558;42;16:00;Figueirense;Santos;3;1;SC;SP;0.0;0.0;0.0;0.0
1559;42;16:00;Ponte Preta;Brasiliense;3;1;SP;DF;0.0;0.0;0.0;0.0
1560;42;16:00;Vasco;Parana;3;1;RJ;PR;0.0;0.0;0.0;0.0
1561;42;16:00;Coritiba;Internacional;1;0;PR;RS;0.0;0.0;0.0;0.0
1562;42;16:00;Palmeiras;Fluminense;3;2;SP;RJ;0.0;0.0;0.0;0.0
1563;42;16:00;Juventude;Atletico-MG;1;3;RS;MG;0.0;0.0;0.0;0.0
1564;42;16:00;Cruzeiro;Sao Caetano;1;3;MG;SP;0.0;0.0;0.0;0.0
1565;42;16:00;Botafogo-RJ;Fortaleza;2;0;RJ;CE;0.0;0.0;0.0;0.0
1566;42;16:00;Goias;Corinthians;3;2;GO;SP;0.0;0.0;0.0;0.0
1567;1;18:10;Juventude;Parana;1;0;RS;PR;0.0;0.0;0.0;0.0
1568;1;18:10;Vasco;Internacional;1;1;RJ;RS;0.0;0.0;0.0;0.0
1569;1;16:00;Sao Paulo;Flamengo;1;0;SP;RJ;0.0;0.0;0.0;0.0
1570;1;16:00;Gremio;Corinthians;2;0;RS;SP;0.0;0.0;0.0;0.0
1571;1;16:00;Botafogo-RJ;Fortaleza;1;0;RJ;CE;0.0;0.0;0.0;0.0
1572;1;16:00;Sao Caetano;Cruzeiro;2;1;SP;MG;0.0;0.0;0.0;0.0
1573;1;18:10;Palmeiras;Ponte Preta;2;3;SP;SP;0.0;0.0;0.0;0.0
1574;1;18:10;Santa Cruz;Figueirense;0;0;PE;SC;0.0;0.0;0.0;0.0
1575;1;18:10;Athletico-PR;Fluminense;1;2;PR;RJ;0.0;0.0;0.0;0.0
1576;1;18:10;Goias;Santos;0;0;GO;SP;0.0;0.0;0.0;0.0
1577;2;16:00;Corinthians;Sao Caetano;3;0;SP;SP;0.0;0.0;0.0;0.0
1578;2;18:10;Fluminense;Goias;1;0;RJ;GO;0.0;0.0;0.0;0.0
1579;2;18:10;Figueirense;Palmeiras;6;1;SC;SP;0.0;0.0;0.0;0.0
1580;2;16:00;Internacional;Santa Cruz;1;0;RS;PE;0.0;0.0;0.0;0.0
1581;2;16:00;Santos;Athletico-PR;2;0;SP;PR;0.0;0.0;0.0;0.0
1582;2;16:00;Ponte Preta;Vasco;1;2;SP;RJ;0.0;0.0;0.0;0.0
1583;2;16:00;Flamengo;Juventude;3;1;RJ;RS;0.0;0.0;0.0;0.0
1584;2;18:10;Cruzeiro;Gremio;3;1;MG;RS;0.0;0.0;0.0;0.0
1585;2;18:10;Parana;Botafogo-RJ;0;0;PR;RJ;0.0;0.0;0.0;0.0
1586;2;18:10;Fortaleza;Sao Paulo;1;0;CE;SP;0.0;0.0;0.0;0.0
1587;3;16:00;Fortaleza;Sao Caetano;2;1;CE;SP;0.0;0.0;0.0;0.0
1588;3;18:10;Botafogo-RJ;Athletico-PR;0;4;RJ;PR;0.0;0.0;0.0;0.0
1589;3;18:10;Sao Paulo;Santa Cruz;4;0;SP;PE;0.0;0.0;0.0;0.0
1590;3;16:00;Ponte Preta;Corinthians;3;2;SP;SP;0.0;0.0;0.0;0.0
1591;3;16:00;Internacional;Flamengo;1;0;RS;RJ;0.0;0.0;0.0;0.0
1592;3;16:00;Parana;Gremio;5;2;PR;RS;0.0;0.0;0.0;0.0
1593;3;16:00;Palmeiras;Santos;1;2;SP;SP;0.0;0.0;0.0;0.0
1594;3;18:10;Vasco;Fluminense;1;1;RJ;RJ;0.0;0.0;0.0;0.0
1595;3;18:10;Juventude;Goias;1;1;RS;GO;0.0;0.0;0.0;0.0
1596;3;18:10;Figueirense;Cruzeiro;0;2;SC;MG;0.0;0.0;0.0;0.0
1597;4;16:00;Santa Cruz;Ponte Preta;1;1;PE;SP;0.0;0.0;0.0;0.0
1598;4;18:10;Fluminense;Parana;2;1;RJ;PR;0.0;0.0;0.0;0.0
1599;4;18:10;Santos;Fortaleza;2;0;SP;CE;0.0;0.0;0.0;0.0
1600;4;16:00;Gremio;Vasco;1;2;RS;RJ;0.0;0.0;0.0;0.0
1601;4;16:00;Sao Caetano;Palmeiras;2;0;SP;SP;0.0;0.0;0.0;0.0
1602;4;16:00;Athletico-PR;Internacional;1;2;PR;RS;0.0;0.0;0.0;0.0
1603;4;16:00;Corinthians;Sao Paulo;1;3;SP;SP;0.0;0.0;0.0;0.0
1604;4;18:10;Flamengo;Botafogo-RJ;1;0;RJ;RJ;0.0;0.0;0.0;0.0
1605;4;18:10;Goias;Figueirense;2;1;GO;SC;0.0;0.0;0.0;0.0
1606;4;18:10;Cruzeiro;Juventude;2;0;MG;RS;0.0;0.0;0.0;0.0
1607;5;18:10;Sao Caetano;Juventude;0;2;SP;RS;0.0;0.0;0.0;0.0
1608;5;18:10;Botafogo-RJ;Gremio;2;2;RJ;RS;0.0;0.0;0.0;0.0
1609;5;18:10;Santos;Ponte Preta;3;1;SP;SP;0.0;0.0;0.0;0.0
1610;5;16:00;Santa Cruz;Athletico-PR;1;2;PE;PR;0.0;0.0;0.0;0.0
1611;5;16:00;Internacional;Sao Paulo;3;1;RS;SP;0.0;0.0;0.0;0.0
1612;5;16:00;Figueirense;Fluminense;1;0;SC;RJ;0.0;0.0;0.0;0.0
1613;5;16:00;Palmeiras;Cruzeiro;1;1;SP;MG;0.0;0.0;0.0;0.0
1614;5;18:10;Flamengo;Fortaleza;0;0;RJ;CE;0.0;0.0;0.0;0.0
1615;5;18:10;Parana;Corinthians;1;2;PR;SP;0.0;0.0;0.0;0.0
1616;5;18:10;Goias;Vasco;2;0;GO;RJ;0.0;0.0;0.0;0.0
1617;6;16:00;Athletico-PR;Goias;2;3;PR;GO;0.0;0.0;0.0;0.0
1618;6;16:00;Fortaleza;Parana;1;1;CE;PR;0.0;0.0;0.0;0.0
1619;6;18:10;Internacional;Figueirense;2;4;RS;SC;0.0;0.0;0.0;0.0
1620;6;18:10;Sao Paulo;Sao Caetano;1;0;SP;SP;0.0;0.0;0.0;0.0
1621;6;16:00;Palmeiras;Santa Cruz;2;1;SP;PE;0.0;0.0;0.0;0.0
1622;6;16:00;Cruzeiro;Flamengo;2;1;MG;RJ;0.0;0.0;0.0;0.0
1623;6;16:00;Vasco;Corinthians;2;4;RJ;SP;0.0;0.0;0.0;0.0
1624;6;18:10;Ponte Preta;Gremio;1;1;SP;RS;0.0;0.0;0.0;0.0
1625;6;18:10;Fluminense;Santos;1;0;RJ;SP;0.0;0.0;0.0;0.0
1626;6;18:10;Juventude;Botafogo-RJ;1;0;RS;RJ;0.0;0.0;0.0;0.0
1627;7;19:30;Cruzeiro;Ponte Preta;5;1;MG;SP;0.0;0.0;0.0;0.0
1628;7;19:30;Parana;Figueirense;0;0;PR;SC;0.0;0.0;0.0;0.0
1629;7;19:30;Juventude;Santa Cruz;4;1;RS;PE;0.0;0.0;0.0;0.0
1630;7;20:30;Sao Paulo;Palmeiras;4;1;SP;SP;0.0;0.0;0.0;0.0
1631;7;21:45;Sao Caetano;Athletico-PR;2;1;SP;PR;0.0;0.0;0.0;0.0
1632;7;21:45;Fortaleza;Fluminense;2;5;CE;RJ;0.0;0.0;0.0;0.0
1633;7;21:45;Flamengo;Santos;2;2;RJ;SP;0.0;0.0;0.0;0.0
1634;7;20:30;Botafogo-RJ;Vasco;4;1;RJ;RJ;0.0;0.0;0.0;0.0
1635;7;20:30;Gremio;Goias;2;0;RS;GO;0.0;0.0;0.0;0.0
1636;7;20:30;Corinthians;Internacional;0;1;SP;RS;0.0;0.0;0.0;0.0
1637;8;18:10;Athletico-PR;Juventude;1;0;PR;RS;0.0;0.0;0.0;0.0
1638;8;18:10;Figueirense;Fortaleza;0;0;SC;CE;0.0;0.0;0.0;0.0
1639;8;18:10;Ponte Preta;Parana;2;5;SP;PR;0.0;0.0;0.0;0.0
